subject_id,raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,raw_coherence_index,raw_incoherence_index,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,t1_coherence_index,t1_incoherence_index,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,session_id,task_id,dir_id,acq_id,space_id,rec_id,run_id,participant_id
NDARMT882AWE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.754079,0.0,129.0,821.092,11437.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.858496,0.0,129.0,2989.66,21703.0,0.2851868813,0.7318737774,0.005280151,0.6170103444,0.0056674252,0.4981664992,0.0272747875,sub-NDARMT882AWE_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMT882AWE
NDARMT939UCK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.81176,2.0,129.0,1036.62,16864.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.929714,1.0,129.0,2788.89,23852.9,0.3044953705,2.1421197142,0.0240378044,0.808300398,0.0132561943,0.7254787832,0.0251575648,sub-NDARMT939UCK_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMT939UCK
NDARMU053YEU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.649007,53.0,129.0,1235.21,17693.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.819329,0.0,129.0,1769.14,14444.4,0.7601881302,6.9394016385,0.0414212942,3.659741785,0.0313419346,3.249830151,0.0478909805,sub-NDARMU053YEU_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMU053YEU
NDARMU488APK,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.786001,2.0,129.0,1077.74,14253.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.922596,0.0,129.0,3180.98,23800.8,0.5584622435,1.2715357281,0.0170422457,0.8130703273,0.0151616929,0.7884181959,0.0628596767,sub-NDARMU488APK_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMU488APK
NDARMU518TVN,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.775334,13.0,129.0,1404.76,20829.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.884019,0.0,129.0,2640.46,24369.9,0.4505145247,1.0987712013,0.0077722347,0.7164564485,0.0055153547,0.5009604549,0.0592586394,sub-NDARMU518TVN_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMU518TVN
NDARMU901GYE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.721184,143.0,129.0,1770.97,22383.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.88723,0.0,129.0,2126.63,19796.4,0.629905379,6.2002507702,0.0717024654,2.736231642,0.0358280707,2.5809766073,0.02659929,sub-NDARMU901GYE_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMU901GYE
NDARMV189NXG,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.804253,0.0,129.0,835.49,12503.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.915241,0.0,129.0,2107.84,18391.4,0.0871180374,0.2841451611,0.0019684485,0.3178303261,0.0011949228,0.147698036,0.0264986295,sub-NDARMV189NXG_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMV189NXG
NDARMV247HRA,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.767809,17.0,129.0,778.704,9762.29,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.912805,0.0,129.0,3050.45,21911.8,0.6793637235,3.3969289424,0.0182324015,1.611878396,0.0198720982,1.608279353,0.0300862194,sub-NDARMV247HRA_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMV247HRA
NDARMV274TAY,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.765504,11.0,129.0,1363.84,17894.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.869372,0.0,129.0,3914.39,29050.8,0.6618779099,4.2242829018,0.0329580009,1.174757942,0.0399496006,1.1929826288,0.0302389151,sub-NDARMV274TAY_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMV274TAY
NDARMV319CAT,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.729987,0.0,129.0,646.892,10093.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.937198,0.0,129.0,2000.33,17135.7,0.1453001199,0.5404223451,0.0045386869,0.4321133661,0.0047722845,0.1454760553,0.0321041231,sub-NDARMV319CAT_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMV319CAT
NDARMV410ZFY,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.583033,189.0,129.0,2014.47,25583.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.831918,0.0,129.0,4303.8,31762.7,2.1763049384,10.1914654935,0.1114500687,4.809553747,0.0996904056,3.9491328638,0.0468275756,sub-NDARMV410ZFY_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMV410ZFY
NDARMV605LGH,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.746667,0.0,129.0,861.926,12753.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.936024,0.0,129.0,2934.25,24930.6,0.1237014985,0.6521220672,0.0061747003,0.4869187408,0.005432046,0.2390555221,0.0245316597,sub-NDARMV605LGH_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMV605LGH
NDARMV718DYL,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.789202,0.0,129.0,962.341,13453.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.888887,0.0,129.0,3169.53,26516.8,0.359232335,1.0087905146,0.0095440606,0.5385978398,0.0059535616,0.4416084392,0.0292592409,sub-NDARMV718DYL_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMV718DYL
NDARMV822KWR,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.629828,132.0,129.0,1593.74,23126.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.814006,0.0,129.0,2957.63,25227.7,1.6463476337,14.4401724287,0.1144880205,4.831327156,0.1186476252,4.6312863691,0.0386334076,sub-NDARMV822KWR_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMV822KWR
NDARMV981GZ7,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.643161,215.0,129.0,1576.34,22844.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.836214,0.0,129.0,2278.16,24795.4,0.6368388383,2.9782476438,0.0249624588,1.023584656,0.018550464,0.6967903308,0.0229824879,sub-NDARMV981GZ7_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMV981GZ7
NDARMW252AJW,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.797364,0.0,129.0,1311.8,14852.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.912478,0.0,129.0,3510.32,24544.4,0.5449172638,1.8422122568,0.01185269,0.7323220885,0.0114006398,0.9053633482,0.038363657,sub-NDARMW252AJW_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMW252AJW
NDARMW473LL1,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.662805,14.0,129.0,1033.19,17899.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.832782,0.0,129.0,2223.12,19342.9,0.7789052812,4.0433733406,0.0277794823,2.484927262,0.0205861046,2.1438749779,0.0390617582,sub-NDARMW473LL1_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMW473LL1
NDARMW551YA0,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.80054,0.0,129.0,719.615,10948.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.948063,0.0,129.0,2382.01,20180.1,0.127168581,0.3909450774,0.0027776118,0.3916833559,0.0015607155,0.1694568574,0.0270465457,sub-NDARMW551YA0_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMW551YA0
NDARMW863HW5,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.700659,44.0,129.0,1016.42,15629.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.895372,0.0,129.0,2472.14,21611.2,0.2691947462,4.296468898,0.0432932265,1.563497635,0.0424929846,0.9536824456,0.0257933388,sub-NDARMW863HW5_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMW863HW5
NDARMX032AU3,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.759289,0.0,129.0,1285.27,16532.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.916897,0.0,129.0,3449.82,23057.5,0.607491295,2.8928349901,0.0092367707,2.564066515,0.0082543006,0.9000589563,0.0293895837,sub-NDARMX032AU3_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMX032AU3
NDARMX215YPN,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.679536,83.0,129.0,1294.08,18293.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.891751,0.0,129.0,1994.21,17256.9,0.841880236,10.0418527932,0.0676368251,2.939860749,0.0855474956,2.7262959138,0.0281459858,sub-NDARMX215YPN_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDARMX215YPN
NDARMX277VHC,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.621203,22.0,129.0,2182.36,30095.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.814318,0.0,129.0,3452.51,26648.6,1.0198926586,5.7271290746,0.1050385907,4.810724081,0.0465159426,2.12541057,0.0342307856,sub-NDARMX277VHC_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMX277VHC
NDARMX328VWC,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.778825,27.0,129.0,1263.55,17513.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.88759,0.0,129.0,3291.47,25235.2,0.7699060541,5.8976534706,0.0332399868,2.310026411,0.0391515996,2.924505839,0.0370310453,sub-NDARMX328VWC_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMX328VWC
NDARMX482GWR,104.0,104.0,72.0,1.79808,1.79808,1.80001,2000.0,0.783798,2.0,129.0,1275.99,21212.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.875476,0.0,129.0,1107.86,12174.5,0.3473625748,4.4621301802,0.0404078886,0.6802318526,0.0415453869,0.6670952564,0.4830638314,sub-NDARMX482GWR_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMX482GWR
NDARMX835PGE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.743748,10.0,129.0,1081.95,14854.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.860229,0.0,129.0,3653.74,27318.6,0.5321752438,3.9298120641,0.0432939902,1.827339184,0.0368297505,1.4686738074,0.0269010603,sub-NDARMX835PGE_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMX835PGE
NDARMY064EAD,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.810142,0.0,129.0,1146.35,13371.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.906399,0.0,129.0,4123.1,31772.9,0.5066368045,1.1950827098,0.0100403726,0.8855118707,0.0068815055,0.9651702445,0.026036813,sub-NDARMY064EAD_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMY064EAD
NDARMY254BGN,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.572681,220.0,129.0,1647.3,24025.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.798163,0.0,129.0,3575.85,28945.5,1.2977189129,5.6064025726,0.0919195861,3.42285512,0.0522154572,3.2458558094,0.0388447748,sub-NDARMY254BGN_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMY254BGN
NDARMY291ZPH,104.0,104.0,60.0,1.79808,1.79808,2.4,2000.0,0.877357,0.0,129.0,1129.95,13047.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.92019,0.0,129.0,3154.01,23470.1,0.325240662,1.7205917723,0.018373454,0.9262196179,0.0196187322,0.9908013391,0.0284775769,sub-NDARMY291ZPH_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDARMY291ZPH
NDARMY294VNE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.635338,50.0,129.0,2087.57,26703.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.83252,0.0,129.0,3738.43,27980.2,1.2987790989,8.6299427218,0.0470752418,2.85226453,0.0737216398,2.156768986,0.0277711152,sub-NDARMY294VNE_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMY294VNE
NDARMY456WML,104.0,104.0,72.0,1.79808,1.79808,1.80001,2000.0,0.746287,0.0,129.0,1053.7,17005.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.86026,0.0,129.0,2410.24,21744.4,0.4033471312,0.8917067186,0.0071308701,0.6550912063,0.0069350059,0.5716224476,0.0329888872,sub-NDARMY456WML_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMY456WML
NDARMY533CYM,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.769431,0.0,129.0,1408.64,14479.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.918896,0.0,129.0,4287.05,28408.0,0.6719817752,1.9068094137,0.0295074545,1.119111775,0.0096724182,1.7712099194,0.0372215895,sub-NDARMY533CYM_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMY533CYM
NDARMY873XG5,104.0,104.0,72.0,1.82692,1.82692,1.8,2000.0,0.742202,53.0,129.0,962.071,14786.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.938355,1.0,129.0,1785.24,13639.1,0.3652506829,3.1475377357,0.0205608066,1.2348178,0.018540229,1.190788803,0.0274899102,sub-NDARMY873XG5_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMY873XG5
NDARMY967HNA,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.770514,3.0,129.0,1366.18,15631.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.900361,0.0,129.0,4376.46,31762.6,0.7829460567,1.7978182766,0.0155573217,0.8268931239,0.0155366166,1.6516251233,0.0312376302,sub-NDARMY967HNA_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMY967HNA
NDARMZ119VPH,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.471131,319.0,129.0,4336.14,41052.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.652674,7.0,129.0,2989.73,26035.5,2.3063397651,11.1348477581,0.0914611593,5.625350329,0.0714124206,5.5978658151,0.0567238707,sub-NDARMZ119VPH_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMZ119VPH
NDARMZ200GVD,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.455423,436.0,129.0,3858.25,52286.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.585591,2.0,129.0,3768.74,34354.5,2.449355241,9.2393536733,0.0675709769,10.04155034,0.0480715206,4.677695414,0.033558794,sub-NDARMZ200GVD_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMZ200GVD
NDARMZ366UY8,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.521111,520.0,129.0,1669.95,26890.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.868787,0.0,129.0,963.985,9146.12,1.5575139348,7.068909648,0.0636817887,3.908882587,0.0456703147,2.6001339532,0.9387483356,sub-NDARMZ366UY8_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMZ366UY8
NDARMZ477MNH,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.449358,468.0,129.0,2584.13,24243.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.771034,1.0,129.0,3571.84,26856.0,1.2471797824,6.8342706555,0.0905257389,2.113549813,0.0440124053,2.308576043,0.0324713475,sub-NDARMZ477MNH_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMZ477MNH
NDARMZ687XRR,104.0,104.0,72.0,1.79808,1.79808,1.79999,2000.0,0.806102,0.0,129.0,1369.45,17891.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.874794,0.0,129.0,3215.6,23478.7,0.3311576804,0.9993530296,0.0079755615,0.6340832608,0.0054066416,0.5659411372,0.0259543002,sub-NDARMZ687XRR_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMZ687XRR
NDARMZ790VHM,104.0,104.0,72.0,1.79808,1.79808,1.79999,2000.0,0.447213,501.0,129.0,2765.26,36945.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.689914,0.0,129.0,4428.74,34625.5,1.9312031513,7.1854668662,0.1049636826,4.169596008,0.059297083,2.1307190935,0.0615092529,sub-NDARMZ790VHM_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARMZ790VHM
NDARMZ908DUR,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.803436,0.0,129.0,1609.83,17418.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.913554,0.0,129.0,4089.51,25642.9,0.4958642467,1.2827257685,0.0043798764,1.097320712,0.005543794,1.1287702199,0.0312126968,sub-NDARMZ908DUR_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARMZ908DUR
NDARMZ936WYB,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.695766,50.0,129.0,830.952,13843.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.860267,0.0,129.0,2197.91,20791.7,1.0075201913,5.0174779079,0.0461931154,3.337812877,0.0403740904,1.6951002368,0.0383653706,sub-NDARMZ936WYB_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARMZ936WYB
NDARMZ981YUK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.745637,47.0,129.0,974.627,13230.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.882714,0.0,129.0,2348.41,18173.1,0.9282210175,5.7740801297,0.06267488,5.698397698,0.0447824628,1.869827434,0.0322098587,sub-NDARMZ981YUK_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDARMZ981YUK
NDARNA055LLN,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.561171,318.0,129.0,1172.87,19319.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.87447,0.0,129.0,1246.56,11900.6,1.7882032828,6.8796176197,0.0532256439,1.386979114,0.0654600151,1.8883005242,0.0264439518,sub-NDARNA055LLN_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARNA055LLN
NDARNA354MGW,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.587539,222.0,129.0,2408.73,33342.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.821424,0.0,129.0,2627.1,21947.0,1.6327269552,9.8037042032,0.1302284151,3.389156588,0.0816182197,2.3796317956,0.0259259759,sub-NDARNA354MGW_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARNA354MGW
NDARNB390JL3,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.659229,255.0,129.0,2066.95,24761.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.814614,0.0,129.0,3471.47,24746.4,0.9595921871,7.037406026,0.0499550216,3.059545798,0.0635701604,1.9739081538,0.6735706723,sub-NDARNB390JL3_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARNB390JL3
NDARNB427ARE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.735302,0.0,129.0,767.482,12075.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.940716,0.0,129.0,2158.92,18352.4,0.1393134527,0.6255574385,0.0053889262,0.3046451605,0.0045111435,0.1633786441,0.0301569668,sub-NDARNB427ARE_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARNB427ARE
NDARNB440UE4,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.7937,1.0,129.0,950.007,10788.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.923234,0.0,129.0,2004.97,14286.3,0.5285064821,1.1588293446,0.0146300718,0.6340512959,0.0116359492,0.9147270045,0.0308637729,sub-NDARNB440UE4_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARNB440UE4
NDARNB824ARJ,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.697655,115.0,129.0,2712.4,29728.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.871183,0.0,129.0,6127.71,42279.2,1.1305349236,6.7457052765,0.0400710739,2.496370183,0.0522227604,2.0128597652,0.0301748253,sub-NDARNB824ARJ_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARNB824ARJ
NDARNB905CFU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.750635,3.0,129.0,588.092,8597.06,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.942381,0.0,129.0,764.578,5856.1,0.2422807389,1.3809920436,0.014366013,0.6010828993,0.0146306083,0.4617004601,0.0306083928,sub-NDARNB905CFU_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARNB905CFU
NDARNC130ZLK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.628468,56.0,129.0,1676.18,24687.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.818554,0.0,129.0,4480.9,29971.4,0.5218996897,3.9259687229,0.0354195982,2.578703353,0.0192687102,1.810273579,0.0268993137,sub-NDARNC130ZLK_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARNC130ZLK
NDARNC287MK5,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.773494,2.0,129.0,511.133,7860.61,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.908355,0.0,129.0,2641.77,22413.1,0.3895298107,1.7221901361,0.0155336298,1.177116288,0.0099735362,1.0347067568,0.037872356,sub-NDARNC287MK5_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARNC287MK5
NDARNC489BX5,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.562033,236.0,129.0,1401.84,19253.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.873896,0.0,129.0,3074.46,24283.5,1.7612791054,6.2376739613,0.04627157,4.285700947,0.0535833146,2.4617296997,0.0350143934,sub-NDARNC489BX5_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARNC489BX5
NDARNC561KDP,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.71968,82.0,129.0,1356.25,15776.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.82139,0.0,129.0,3564.73,26986.3,1.0517120309,4.1892619027,0.030013172,1.796358138,0.0354183046,1.5547750946,0.0311284688,sub-NDARNC561KDP_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARNC561KDP
NDARND085WZK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.578241,323.0,129.0,2531.13,27182.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.808305,0.0,129.0,2850.5,24410.8,2.1218468647,8.7065819998,0.0858847052,2.689014624,0.1116492525,2.0861240724,0.0258455611,sub-NDARND085WZK_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDARND085WZK
NDARND348HB3,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.776706,0.0,129.0,942.602,13949.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.867729,0.0,129.0,2611.45,22881.4,0.3126596637,1.8150915083,0.0134769995,0.66587004,0.0129912011,0.3491236914,0.0299764762,sub-NDARND348HB3_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARND348HB3
NDARND645RXK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.75792,5.0,129.0,838.862,12059.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.932329,1.0,129.0,616.981,4813.74,0.2105548033,0.6220568738,0.0077878768,0.4466718644,0.0034319272,0.2187469836,0.0285022822,sub-NDARND645RXK_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARND645RXK
NDARND697FLK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.774273,3.0,129.0,1315.22,18226.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.85778,0.0,129.0,3248.27,25054.0,0.5218490923,2.4081652047,0.0247436706,0.4549436982,0.0159711978,0.4948560931,0.0309527307,sub-NDARND697FLK_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARND697FLK
NDARND805ZTP,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.794549,0.0,129.0,1170.03,16685.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.888208,0.0,129.0,3186.65,26756.6,0.3369848385,2.2987914892,0.0151532684,0.4648990362,0.0171272599,0.6599017335,0.0403765849,sub-NDARND805ZTP_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARND805ZTP
